,gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name,gene_biotype
256,ENSGALG00000029820,5314.163835,0.574681167,0.112377351,1.72E-08,8.91E-06,NMRAL1,protein_coding
257,ENSGALG00000029917,752.024583,0.768969333,0.189345267,2.28E-06,0.000407936,NA,protein_coding
258,ENSGALG00000030022,150.5773173,-0.949415015,0.329477215,0.000141603,0.009484539,FANCL,protein_coding
259,ENSGALG00000030030,207.9204269,1.176698111,0.380350893,7.16E-05,0.005698772,RSPO2,protein_coding
260,ENSGALG00000030251,318.709072,1.286397307,0.645887731,0.001128751,0.041945591,NA,protein_coding
261,ENSGALG00000030492,267.28328,1.589075215,0.259137511,4.04E-11,3.73E-08,ASCL2,protein_coding
262,ENSGALG00000030561,2764.028971,0.492843154,0.189508444,0.000437128,0.02113876,NA,protein_coding
263,ENSGALG00000030597,514.4645027,-0.669664466,0.286616767,0.000677847,0.029050513,KIF11,protein_coding
264,ENSGALG00000030739,3960.768088,0.26023185,0.099382287,0.000944239,0.036905304,NA,protein_coding
265,ENSGALG00000030863,1735.116547,2.33486532,0.436560782,3.99E-09,2.76E-06,NA,protein_coding
266,ENSGALG00000031002,2726.863852,0.431973676,0.130161678,5.79E-05,0.004959056,NA,protein_coding
267,ENSGALG00000031284,1265.710633,-0.287670855,0.105218685,0.000563984,0.025319824,NA,protein_coding
268,ENSGALG00000031590,1267.892599,0.522258714,0.212388824,0.00060148,0.026643169,NA,protein_coding
269,ENSGALG00000031786,297.4414596,1.741712929,0.243866813,4.42E-14,1.47E-10,NA,protein_coding
270,ENSGALG00000031996,2070.64964,0.392538964,0.11652152,5.10E-05,0.004416513,NA,protein_coding
271,ENSGALG00000032060,742.2120708,0.837086023,0.201371844,1.48E-06,0.000294348,NA,protein_coding
272,ENSGALG00000032287,25130.45285,0.310317047,0.12949863,0.001011213,0.038792729,ATP2A2,protein_coding
273,ENSGALG00000032398,642.5569645,-1.489981592,0.384185181,4.01E-06,0.000639826,NA,protein_coding
274,ENSGALG00000032526,330.4397932,-0.675489556,0.161845705,1.49E-06,0.000294348,B3GNT5,protein_coding
275,ENSGALG00000032618,552.7692791,-1.031598424,0.322052013,5.07E-05,0.004416513,NA,protein_coding
276,ENSGALG00000032683,1931.138459,0.738970879,0.281530623,0.000293464,0.016358139,NA,protein_coding
277,ENSGALG00000032768,696.8302977,-0.335150297,0.145733974,0.001398938,0.049442045,SOX5,protein_coding
278,ENSGALG00000032975,1152.06537,0.40602346,0.150374357,0.000400694,0.020047983,NA,protein_coding
279,ENSGALG00000033231,402.4157484,-1.39924488,0.340175486,1.55E-06,0.000296915,NA,protein_coding
280,ENSGALG00000033245,614.4327899,0.324569086,0.135642364,0.001184991,0.043741961,NA,protein_coding
281,ENSGALG00000033279,663.419794,0.677381931,0.332818786,0.001310848,0.046726382,RAX,protein_coding
282,ENSGALG00000033303,787.8263769,0.859000812,0.168495664,1.71E-08,8.91E-06,NA,protein_coding
283,ENSGALG00000033304,69.149584,-1.13061727,0.450012148,0.000374158,0.019123512,NA,protein_coding
284,ENSGALG00000033461,2661.053201,0.400155586,0.151046557,0.000474234,0.022195779,NA,protein_coding
285,ENSGALG00000033570,1431.193049,0.692472615,0.14990978,1.98E-07,6.84E-05,NA,protein_coding
286,ENSGALG00000033656,1981.493274,0.29377008,0.095749272,0.000204784,0.012455381,NA,protein_coding
287,ENSGALG00000033790,4053.579797,0.319861591,0.126995194,0.00084838,0.034328467,NA,protein_coding
288,ENSGALG00000033885,1249.30851,0.634976515,0.185484245,2.95E-05,0.00301123,RAP1GAP2,protein_coding
289,ENSGALG00000034042,959.8697018,0.500049768,0.137731281,1.59E-05,0.001848363,NA,protein_coding
290,ENSGALG00000034212,2153.911974,0.506459703,0.232924393,0.001203377,0.044252866,CFAP65,protein_coding
291,ENSGALG00000034271,426.5204007,-0.947860294,0.235724716,2.49E-06,0.000434568,NA,protein_coding
292,ENSGALG00000034358,3974.130473,0.463410113,0.14313932,6.83E-05,0.005589882,NA,protein_coding
293,ENSGALG00000034500,2517.836877,0.881764918,0.252809516,2.02E-05,0.002284652,CIDEA,protein_coding
294,ENSGALG00000034649,826.6932387,0.549090637,0.235785181,0.000794451,0.032909273,TOX3,protein_coding
295,ENSGALG00000034688,762.6625939,1.452142108,0.258184933,8.54E-10,7.09E-07,NA,protein_coding
296,ENSGALG00000035030,181.3866633,-1.486386352,0.4271092,1.82E-05,0.002083065,KIF20A,pseudogene
297,ENSGALG00000035153,5954.628287,0.484236318,0.160047491,0.000132287,0.009005836,NA,protein_coding
298,ENSGALG00000035207,182.7847118,0.647271367,0.25750187,0.000458832,0.021776172,NA,protein_coding
299,ENSGALG00000035239,8337.488813,0.760880785,0.189251239,2.74E-06,0.000474649,GLCCI1,protein_coding
300,ENSGALG00000035679,594.9280825,0.579380477,0.258932539,0.00094059,0.036849404,NA,protein_coding
301,ENSGALG00000035842,591.9682152,0.622824309,0.221108004,0.000205453,0.012455381,NA,protein_coding
302,ENSGALG00000035923,1766.301535,0.474944126,0.147452864,7.06E-05,0.005698772,NA,protein_coding
303,ENSGALG00000035930,1749.775071,0.43730023,0.126023659,3.22E-05,0.003165112,NA,protein_coding
304,ENSGALG00000036373,253.4659852,0.573529241,0.226891301,0.000475691,0.022195779,NA,protein_coding
305,ENSGALG00000036587,5212.733186,0.4359063,0.14308572,0.000136105,0.009190427,NA,protein_coding
306,ENSGALG00000036645,327.894496,-1.179693768,0.269620809,5.13E-07,0.000131089,NA,protein_coding
307,ENSGALG00000036892,434.9859553,-1.60927404,0.362924109,3.72E-07,0.000106615,BUB1B,protein_coding
308,ENSGALG00000037030,3701.257472,0.301136051,0.117763187,0.000871424,0.034796221,CREBL2,protein_coding
309,ENSGALG00000037082,10052.27871,0.865976823,0.167141432,1.09E-08,6.49E-06,ASCL1,protein_coding
310,ENSGALG00000037314,2788.244265,0.518491637,0.162090807,7.10E-05,0.005698772,NA,protein_coding
311,ENSGALG00000037408,92.93655059,1.227788178,0.274699852,3.48E-07,0.000101469,ADMP,protein_coding
312,ENSGALG00000037540,2035.031669,0.318209762,0.127889024,0.00097099,0.037861774,PLEKHO1,protein_coding
313,ENSGALG00000037545,419.9145301,0.823834869,0.159637562,1.23E-08,6.81E-06,NA,protein_coding
314,ENSGALG00000037950,1476.647335,0.880414356,0.210886081,1.35E-06,0.000272918,NA,protein_coding
315,ENSGALG00000038328,3573.940124,0.375509323,0.152715595,0.000832925,0.034162278,NA,protein_coding
316,ENSGALG00000038411,68.71964188,-1.730142152,0.384560588,2.87E-07,8.84E-05,CENPL,protein_coding
317,ENSGALG00000038416,330.1047647,-1.107147406,0.305027921,1.11E-05,0.001413718,NA,protein_coding
318,ENSGALG00000038527,871.2324188,0.520368198,0.196338466,0.000366562,0.018968706,NA,protein_coding
319,ENSGALG00000038576,2298.357101,3.664431279,0.42284126,2.22E-19,1.23E-15,NA,protein_coding
320,ENSGALG00000038688,116.0202826,-1.382809796,0.424198472,3.99E-05,0.003765358,NA,protein_coding
321,ENSGALG00000038708,6908.791989,0.624094946,0.253275048,0.000502959,0.02314306,NA,protein_coding
322,ENSGALG00000038885,5897.464438,0.308330715,0.101520878,0.000210189,0.012696165,NA,protein_coding
323,ENSGALG00000039164,1891.550043,0.644691236,0.186415574,2.55E-05,0.00270021,NA,protein_coding
324,ENSGALG00000039238,11623.39466,0.625946482,0.168787663,1.04E-05,0.001356703,SALL1,protein_coding
325,ENSGALG00000039269,625.4655118,0.607032741,0.268496146,0.000863844,0.034576666,RNF213,protein_coding
326,ENSGALG00000039356,3683.379959,0.817963784,0.250842524,4.39E-05,0.004054015,NA,protein_coding
327,ENSGALG00000039533,4566.205518,0.53529739,0.190914379,0.000235098,0.013799345,NA,protein_coding
328,ENSGALG00000039576,287.9377827,-1.319317392,0.39814068,3.30E-05,0.003212629,KNSTRN,protein_coding
329,ENSGALG00000039727,235.1531851,-0.719872876,0.201172428,1.55E-05,0.001839595,NA,protein_coding
330,ENSGALG00000040060,1534.059083,0.379058705,0.154438127,0.000842791,0.034312752,NRF1,protein_coding
331,ENSGALG00000040070,45.56866605,1.318868829,0.530462701,0.000396802,0.01991321,NA,protein_coding
332,ENSGALG00000040079,86.71914904,-0.849559226,0.320677106,0.000286362,0.016179435,NA,protein_coding
333,ENSGALG00000040212,685.8594901,-0.459143888,0.157367151,0.000189832,0.011924344,FYCO1,protein_coding
334,ENSGALG00000040266,167.6747126,-0.611013002,0.231413598,0.000336687,0.017982995,GLI3,protein_coding
335,ENSGALG00000040297,14249.41513,0.699899834,0.226764699,8.59E-05,0.006688425,NBL1,protein_coding
336,ENSGALG00000040418,3989.336184,1.117569677,0.320648557,1.90E-05,0.002166046,NA,protein_coding
337,ENSGALG00000040586,1492.646322,-0.96082827,0.212442253,2.73E-07,8.54E-05,TUBA5,protein_coding
338,ENSGALG00000040648,627.4668496,1.186202355,0.186912256,1.07E-11,1.25E-08,NA,protein_coding
339,ENSGALG00000040833,541.1878568,-0.830154202,0.302322994,0.00021572,0.012919992,NA,protein_coding
340,ENSGALG00000040869,55.62714726,0.746763824,0.361170891,0.00120416,0.044252866,NA,protein_coding
341,ENSGALG00000041644,1670.753195,-0.474271852,0.170961621,0.000286182,0.016179435,NA,protein_coding
342,ENSGALG00000041736,667.5977298,1.101932636,0.301689993,1.05E-05,0.001356703,NA,protein_coding
343,ENSGALG00000041897,39.70648551,1.684603021,0.451372805,7.80E-06,0.0010754,NA,protein_coding
344,ENSGALG00000042029,610.738234,0.339771331,0.126292602,0.000510957,0.023446133,NA,protein_coding
345,ENSGALG00000042148,12934.10187,1.248402312,0.306176595,1.92E-06,0.000354852,FKBP5,protein_coding
346,ENSGALG00000042215,4700.399167,0.836856554,0.247483929,3.00E-05,0.00301865,FAAP100,protein_coding
347,ENSGALG00000042246,2077.99849,0.333936848,0.135772195,0.00097732,0.037930533,NA,protein_coding
348,ENSGALG00000042275,1900.955153,0.622179194,0.179967467,2.61E-05,0.00274099,NA,protein_coding
349,ENSGALG00000042748,1206.86192,0.346033859,0.121227291,0.000311899,0.016956281,NA,protein_coding
350,ENSGALG00000042836,2011.530801,0.434130254,0.178907318,0.000764233,0.031976511,NA,protein_coding
351,ENSGALG00000043064,3066.051816,1.199584894,0.506943419,0.000529557,0.024099915,EXFABP,protein_coding
352,ENSGALG00000043198,1523.365029,0.543699331,0.199507218,0.000289856,0.01631217,NA,protein_coding
353,ENSGALG00000043254,264.2841604,-0.77083439,0.259104505,0.000114386,0.00811997,NA,protein_coding
354,ENSGALG00000043598,34773.55214,0.38627428,0.14865184,0.00057843,0.025888527,NA,Mt_rRNA
355,ENSGALG00000043642,355.2255711,-1.151670199,0.3827902,9.09E-05,0.006895317,NA,protein_coding
356,ENSGALG00000043829,1328.84359,0.705155341,0.265649164,0.000306518,0.016803853,NA,protein_coding
357,ENSGALG00000044404,312.2609635,-0.908407682,0.341952167,0.000267819,0.015421417,NA,protein_coding
358,ENSGALG00000044874,731.0484417,0.330189796,0.133118922,0.000933136,0.03673063,NA,protein_coding
359,ENSGALG00000045085,212.0286265,1.844836846,0.419963303,4.58E-07,0.000122807,IFIT5,protein_coding
360,ENSGALG00000045842,121.0774311,-1.482459407,0.382976586,4.22E-06,0.00066073,NA,protein_coding
361,ENSGALG00000046204,2671.872903,1.359843791,0.459841789,0.000109771,0.007930682,NA,protein_coding
362,ENSGALG00000046616,6833.917263,2.674415147,0.414399138,5.53E-12,7.66E-09,NA,protein_coding
363,ENSGALG00000046823,282.4634615,0.509156973,0.213534267,0.000735897,0.030946782,NA,protein_coding
364,ENSGALG00000047024,398.962769,-1.153453491,0.56412132,0.001020859,0.03884256,NA,protein_coding
365,ENSGALG00000047215,2956.308817,0.413534391,0.167328771,0.000728661,0.030798462,NA,protein_coding
366,ENSGALG00000047448,121.9897943,0.935248005,0.420950035,0.000786441,0.032740763,NA,protein_coding
367,ENSGALG00000047662,584.6116536,1.181769145,0.304784051,4.32E-06,0.000671063,NA,protein_coding
368,ENSGALG00000047749,482.628082,0.489962183,0.160240681,0.000116775,0.008219282,NA,protein_coding
369,ENSGALG00000047823,109.1926834,-0.948030221,0.456212787,0.001034474,0.039142693,NA,lncRNA
370,ENSGALG00000047893,384.2725082,0.435319147,0.163184663,0.000408341,0.02036924,NA,lncRNA
371,ENSGALG00000048063,462.9552864,0.472613587,0.180989977,0.000442525,0.021306598,MHCY8,protein_coding
372,ENSGALG00000048409,15170.91193,0.679723677,0.157255408,7.83E-07,0.000183087,NA,protein_coding
373,ENSGALG00000048539,492.8646299,1.036010149,0.226631041,2.20E-07,7.31E-05,NA,protein_coding
374,ENSGALG00000049193,565.2871169,-0.817883543,0.313039803,0.00031081,0.016956281,NA,protein_coding
375,ENSGALG00000049293,1114.828842,0.403391435,0.145102472,0.000322248,0.017379441,NA,protein_coding
376,ENSGALG00000049299,753.9783656,-0.405240536,0.181749365,0.001294278,0.046434679,NA,protein_coding
377,ENSGALG00000049385,408.0229145,0.75551015,0.189008604,3.01E-06,0.000514661,NA,protein_coding
378,ENSGALG00000049395,1988.757672,0.568407857,0.163061269,2.28E-05,0.002507575,NA,protein_coding
379,ENSGALG00000049425,1122.463768,-0.771357286,0.200534799,5.36E-06,0.000801576,NA,lncRNA
380,ENSGALG00000050086,618.6315865,1.247442566,0.288986974,6.75E-07,0.000164836,NA,protein_coding
381,ENSGALG00000050277,193.7249861,0.898373533,0.35014182,0.000349512,0.018430925,NA,protein_coding
382,ENSGALG00000050619,114.20453,1.422813862,0.517127366,0.00019356,0.012029,SOCS2,protein_coding
383,ENSGALG00000050750,7747.329132,0.508845008,0.096401253,8.28E-09,5.10E-06,NA,protein_coding
384,ENSGALG00000050763,2712.445096,0.309266143,0.1100722,0.000416464,0.020527833,NA,protein_coding
385,ENSGALG00000050796,1586.531578,0.448239713,0.171906908,0.000467212,0.021985416,NA,protein_coding
386,ENSGALG00000051054,556.6196681,0.671652467,0.178149438,7.83E-06,0.0010754,NA,protein_coding
387,ENSGALG00000051063,34.49172639,4.038243702,1.031631108,3.84E-06,0.000618993,NA,protein_coding
388,ENSGALG00000051404,728.1153869,0.734443849,0.330384701,0.000858415,0.034511014,NA,protein_coding
389,ENSGALG00000051412,2330.389382,0.538337897,0.203052727,0.000357131,0.018713912,NA,protein_coding
390,ENSGALG00000051464,331.2257246,-2.136922668,0.385270937,1.22E-09,9.69E-07,NA,lncRNA
391,ENSGALG00000051518,574.8654605,0.461118263,0.197939571,0.000909818,0.036069177,NA,lncRNA
392,ENSGALG00000052514,604.805461,1.350966575,0.244688922,1.55E-09,1.17E-06,NA,protein_coding
393,ENSGALG00000052628,952.1856175,1.655247302,0.350288114,9.76E-08,3.96E-05,NA,protein_coding
394,ENSGALG00000052763,6930.964873,-0.508462728,0.201886681,0.000518579,0.023666789,NA,protein_coding
395,ENSGALG00000052986,1822.627899,0.377441103,0.142000847,0.000488651,0.02273665,NA,protein_coding
396,ENSGALG00000053682,517.6668635,0.654291364,0.224484737,0.000150303,0.010026824,MHCY1,protein_coding
397,ENSGALG00000054015,132.4116265,-0.820186717,0.372969368,0.000846428,0.034328467,NA,protein_coding
398,ENSGALG00000054032,346.4937126,0.579176955,0.253671747,0.000849377,0.034328467,NA,protein_coding
399,ENSGALG00000054070,236.1886002,0.595059621,0.199834148,0.000131459,0.008986254,MHCY36,protein_coding
400,ENSGALG00000054322,2438.574814,-0.396597526,0.147701415,0.000426894,0.020795131,NA,protein_coding
401,ENSGALG00000054336,7555.015157,0.340158319,0.110128582,0.00015632,0.010386545,NA,protein_coding
402,ENSGALG00000054577,628.1126958,0.770748977,0.182217307,1.12E-06,0.00024094,NA,protein_coding
403,ENSGALG00000055268,69.42306635,1.008409674,0.383529007,0.000291657,0.01631217,NA,lncRNA
404,ENSGALG00000055329,164.4600945,1.049470253,0.538292889,0.001300515,0.046457744,NA,protein_coding
405,ENSGALG00000055335,178.9992117,-1.37832197,0.560460054,0.000394691,0.019867333,NA,lncRNA
406,ENSGALG00000055348,67.46133597,-0.085103398,0.164009195,0.000352562,0.01853292,NA,lncRNA
407,ENSGALG00000055404,1020.666696,1.121156459,0.298965696,7.22E-06,0.001024906,NA,protein_coding
408,ENSGALG00000055550,19.99362674,1.782545625,0.703606247,0.000365948,0.018968706,NA,lncRNA
409,ENSGALG00000055636,414.72154,0.515631063,0.203430508,0.000500978,0.023115966,NA,protein_coding
410,ENSGALG00000056166,815.7619747,0.482733153,0.166580038,0.000192601,0.012027449,NA,lncRNA
411,ENSGALG00000056509,65.3077028,1.177114017,0.509639352,0.000609821,0.02688815,NA,lncRNA
412,ENSGALG00000056845,1063.293255,-0.422019376,0.168047716,0.0006297,0.027443641,NA,protein_coding
413,ENSGALG00000057084,8182.369295,0.698536417,0.145971544,8.84E-08,3.67E-05,NA,protein_coding
414,ENSGALG00000057292,35.2119788,-1.727360066,0.505197908,2.41E-05,0.002594343,NA,lncRNA
415,ENSGALG00000057607,1240.224402,0.415649897,0.144664758,0.000240381,0.014017458,NA,protein_coding
416,ENSGALG00000057714,957.2706692,3.009228497,0.453850267,1.55E-12,2.57E-09,NA,lncRNA
417,ENSGALG00000057809,748.9952915,1.508814246,0.224343833,8.23E-13,2.28E-09,NA,protein_coding
418,ENSGALG00000057843,25.96773729,2.008326105,0.804429466,0.000369035,0.018983249,NA,lncRNA
419,ENSGALG00000057844,24.67713697,1.376096573,0.65549704,0.000983072,0.03806483,NA,lncRNA
420,ENSGALG00000057876,3951.753155,1.01577018,0.281746204,1.28E-05,0.001578839,NA,protein_coding
421,ENSGALG00000057991,469.2790148,-0.937241983,0.195273167,7.34E-08,3.21E-05,TMEM158,protein_coding
422,ENSGALG00000058030,900358.9245,0.31820301,0.114768893,0.000445119,0.021369557,NA,lncRNA
423,ENSGALG00000058401,532.9603701,1.858113102,0.199239205,5.52E-22,9.17E-18,NA,lncRNA
424,ENSGALG00000058516,1035.451126,0.562509648,0.160225792,2.28E-05,0.002507575,NA,protein_coding
425,ENSGALG00000058628,2036.72214,0.80715185,0.287900591,0.000189491,0.011924344,NA,lncRNA
426,ENSGALG00000058703,92.95452545,0.81292702,0.381164881,0.001000523,0.038471498,NA,lncRNA
427,ENSGALG00000058895,414.3629591,-0.462879471,0.20679629,0.001108789,0.041296167,NA,lncRNA
428,ENSGALG00000058928,1354.26227,0.469024406,0.209061695,0.001090517,0.040890697,PLEKHO2,protein_coding
429,ENSGALG00000059394,142.7347724,-1.090469153,0.325418327,3.06E-05,0.003063066,NA,protein_coding
430,ENSGALG00000060057,1316.641387,-0.578553861,0.264092259,0.001021865,0.03884256,AMIGO2,protein_coding
431,ENSGALG00000060070,2281.741954,0.464834668,0.12718273,1.55E-05,0.001839595,NA,protein_coding
432,ENSGALG00000060457,62.31720659,-2.329197009,0.56693564,1.56E-06,0.000296915,NA,lncRNA
433,ENSGALG00000061404,590.0695954,0.562584364,0.21752315,0.000411689,0.020413643,NA,protein_coding
434,ENSGALG00000061417,24.09633829,2.170616638,0.747593949,0.000125211,0.008630203,NA,lncRNA
435,ENSGALG00000061742,37.11021652,-1.534083539,0.612624835,0.000366455,0.018968706,C4ORF19,protein_coding
436,ENSGALG00000062147,54.63928411,1.383817628,0.662028295,0.000939055,0.036849404,NA,lncRNA
437,ENSGALG00000062365,80751.8746,1.529712696,0.270021601,6.35E-10,5.55E-07,NA,protein_coding
438,ENSGALG00000062495,96.84415752,-0.857043488,0.389390455,0.000836463,0.034222888,NA,lncRNA
439,ENSGALG00000062642,846.8034522,0.940477328,0.367038153,0.000346459,0.018328131,NA,protein_coding
440,ENSGALG00000062658,972.0367634,-0.916470475,0.3504784,0.000296792,0.016466748,PRC1,protein_coding
441,ENSGALG00000062856,134.0847874,1.105938512,0.372963952,0.000108014,0.007869418,NA,lncRNA
442,ENSGALG00000062948,24.07094062,2.971641899,0.969120668,7.47E-05,0.005910367,NA,lncRNA
443,ENSGALG00000063049,330.9392226,0.453393053,0.206834095,0.001260412,0.045514574,NUDT18,protein_coding
444,ENSGALG00000063096,31.62711318,1.730229721,0.582775699,0.000105022,0.007728528,NA,lncRNA
445,ENSGALG00000063131,206.4282438,0.555434822,0.228222162,0.000614542,0.027005708,NA,protein_coding
446,ENSGALG00000063203,756.7977093,1.086749659,0.337897342,4.88E-05,0.004310762,NA,lncRNA
447,ENSGALG00000063274,99.9917645,1.529309992,0.424353561,1.19E-05,0.001482128,NA,lncRNA
448,ENSGALG00000063487,107.5084704,-1.569338905,0.338020727,1.42E-07,5.24E-05,NA,protein_coding
449,ENSGALG00000063503,3387.891427,0.546320834,0.189150328,0.000180902,0.011647128,DIRAS2,protein_coding
450,ENSGALG00000063524,34.46411555,2.871757489,0.702406576,1.81E-06,0.000337771,NA,lncRNA
451,ENSGALG00000063923,3363.144521,0.62523977,0.157673875,3.79E-06,0.000617571,NA,protein_coding
452,ENSGALG00000064348,297.7305038,-0.390833904,0.172822343,0.001259277,0.045514574,NA,lncRNA
453,ENSGALG00000064441,131.7343735,-1.153228072,0.387112531,0.000100755,0.007471642,NA,protein_coding
454,ENSGALG00000064548,2896.772094,0.739554954,0.24744146,0.000112673,0.00803269,FGF2,protein_coding
455,ENSGALG00000065190,1405.542864,0.851312312,0.25140518,2.95E-05,0.00301123,NA,protein_coding
456,ENSGALG00000065226,112.5513968,0.833836103,0.290858002,0.000157243,0.010406214,NA,lncRNA
457,ENSGALG00000065371,986.8758476,-0.646570205,0.216300442,0.000118464,0.008303006,NA,lncRNA
458,ENSGALG00000065418,1359.272331,0.606390197,0.191478158,7.11E-05,0.005698772,NA,protein_coding
459,ENSGALG00000065478,1642.089165,1.312618414,0.40423903,4.47E-05,0.004058129,NA,protein_coding
460,ENSGALG00000065738,166.0663377,-0.624209284,0.307065004,0.001363107,0.048278411,DCLRE1B,protein_coding
461,ENSGALG00000065782,498.5216764,1.128269904,0.292527339,4.73E-06,0.000720848,NA,lncRNA
462,ENSGALG00000065871,179.5890799,0.62497114,0.235468723,0.00032472,0.017399761,NA,protein_coding
463,ENSGALG00000065879,26.65909958,1.597928368,0.598570635,0.00025375,0.014686578,NA,lncRNA
464,ENSGALG00000066010,1101.626519,0.815062613,0.213027587,5.82E-06,0.000863401,NA,protein_coding
465,ENSGALG00000066122,200.1266117,0.780721611,0.315395578,0.000463573,0.021912765,NA,protein_coding
466,ENSGALG00000066637,53.54818274,-0.039278263,0.115753688,8.15E-05,0.006388812,NA,lncRNA
467,ENSGALG00000066693,2787.889188,-0.693193828,0.176919519,4.20E-06,0.00066073,NA,protein_coding
468,ENSGALG00000066856,940.8950699,1.914224403,0.385523395,2.93E-08,1.48E-05,NA,lncRNA
469,ENSGALG00000067434,31.61839156,3.828691443,0.698782482,2.97E-09,2.15E-06,NA,protein_coding
470,ENSGALG00000068402,90.35826905,1.257173287,0.518071526,0.000453669,0.021592834,NA,lncRNA
471,ENSGALG00000068495,3710.517265,1.071337649,0.325125166,3.74E-05,0.003610982,AKAIN1,protein_coding
